04-04-2019 19:16:24,0.0,0.0,-2.04375,-2.04170625
04-04-2019 19:19:48,0.0,0.0,-0.40875,-0.40670625
04-04-2019 19:20:52,0.0,0.0,-0.40875,-0.40670625
04-04-2019 19:21:23,37.3333333333,0.0,-0.40875,-0.40670625
04-04-2019 19:21:54,38.6666666667,29.3333333333,-0.40875,-0.40670625
04-04-2019 19:22:24,38.6666666667,36.6666666667,-0.40875,-0.40670625
04-04-2019 19:22:55,38.6666666667,36.6666666667,-0.40875,-0.40670625
